Vehicle_ID,Brand,Model,Year,Mileage,Engine_Size,Price
V0000507,Kia,Truck,2000,32672,3.6,18999
V0000508,Mercedes,Sedan,2019,121305,3.6,36676
V0000509,Nissan,Coupe,2023,102554,2.9,75491
V0000510,Mercedes,Van,2022,192807,4.1,31925
V0000511,Kia,Van,2000,239361,3.6,47431
V0000512,Ford,Truck,2002,220932,1.2,49298
V0000513,Nissan,Van,2007,21001,4.6,21414
V0000514,Audi,Sedan,2014,62079,3.7,13451
V0000515,BMW,Van,2020,243982,5.0,40950
V0000516,Mercedes,Convertible,2024,218885,4.8,12924
V0000517,Honda,SUV,2011,78729,2.2,73629
V0000518,Mercedes,Sedan,2019,263834,4.9,21497
V0000519,Mercedes,Truck,2021,130045,2.4,29841
V0000520,Honda,SUV,2024,118415,1.7,57298
V0000521,Nissan,SUV,2017,27077,3.0,15484
V0000522,Mercedes,Hatchback,2004,115164,2.9,84084
V0000523,Ford,Coupe,2016,220110,3.5,34458
V0000524,Audi,SUV,2014,43357,3.6,60766
V0000525,Toyota,Coupe,2023,144369,2.9,12521
V0000526,Toyota,Hatchback,2023,288161,1.4,56586
V0000527,Audi,Van,2010,172723,1.4,38539
V0000528,BMW,Sedan,2002,163700,1.6,59018
V0000529,Toyota,Hatchback,2001,246088,3.5,24743
V0000530,Honda,Hatchback,2024,170818,3.5,18365
V0000531,Mercedes,Van,2023,188611,1.6,62936
V0000532,Kia,Van,2019,29307,1.3,50598
V0000533,Ford,Van,2016,147512,1.9,32978
V0000534,Kia,Hatchback,2010,289738,4.1,57867
V0000535,Hyundai,Truck,2005,266570,1.6,50181
V0000536,Nissan,Coupe,2015,207807,3.0,79146
V0000537,Ford,Truck,2007,109278,4.9,62523
V0000538,Kia,Hatchback,2008,282166,2.9,22044
V0000539,Honda,SUV,2008,23029,3.5,51452
V0000540,Toyota,Hatchback,2016,50894,3.3,33498
V0000541,Nissan,SUV,2012,200520,2.1,85107
V0000542,Volkswagen,Van,2006,224169,4.1,86449
V0000543,Nissan,Truck,2023,221125,1.9,60461
V0000544,Honda,Hatchback,2004,133936,3.9,87939
V0000545,Ford,SUV,2007,43901,3.5,53334
V0000546,Honda,Coupe,2005,232403,4.2,24309
V0000547,Hyundai,Hatchback,2015,292297,2.2,41917
V0000548,Volkswagen,SUV,2021,6042,1.3,42499
V0000549,Kia,Van,2019,135396,3.9,77539
V0000550,Mercedes,Van,2001,150139,2.5,69241
V0000551,Volkswagen,Hatchback,2008,132187,2.0,52887
V0000552,BMW,Truck,2006,25760,1.1,76159
V0000553,Nissan,Truck,2004,78787,3.3,46190
V0000554,Volkswagen,Hatchback,2004,151946,2.1,30203
V0000555,BMW,Truck,2010,55835,1.4,83124
V0000556,Nissan,Convertible,2020,249178,4.1,26168
V0000557,Honda,Convertible,2001,13986,4.7,83035
V0000558,Ford,Convertible,2004,133622,2.6,36032
V0000559,Toyota,Truck,2024,121478,1.1,47005
V0000560,BMW,Van,2008,1222,4.0,55968
V0000561,Mercedes,Hatchback,2002,84683,2.9,31297
V0000562,Hyundai,Coupe,2002,15519,4.7,78380
V0000563,Honda,Hatchback,2021,80945,2.6,75599
V0000564,Hyundai,Coupe,2010,264627,2.4,83668
V0000565,Mercedes,SUV,2015,212315,1.7,46104
V0000566,Ford,Van,2021,199713,2.7,58693
V0000567,Toyota,Truck,2009,76293,1.5,33432
V0000568,Honda,SUV,2004,218866,3.9,81278
V0000569,Volkswagen,Coupe,2000,32742,3.7,38064
V0000570,Audi,Truck,2000,199020,1.2,47617
V0000571,Audi,Van,2002,5770,1.8,77373
V0000572,Mercedes,Hatchback,2002,265864,4.0,33834
V0000573,Audi,SUV,2013,107843,2.1,19974
V0000574,BMW,Van,2016,215485,3.4,61519
V0000575,BMW,SUV,2020,201849,3.9,68419
V0000576,Hyundai,Truck,2014,164921,3.8,33651
V0000577,Honda,Hatchback,2010,209964,1.9,33521
V0000578,Kia,Truck,2018,231296,4.3,38605
V0000579,Mercedes,SUV,2002,288826,2.0,62111
V0000580,Nissan,Van,2016,166211,3.5,45029
V0000581,Nissan,Convertible,2000,164001,2.3,30222
V0000582,Nissan,Truck,2017,34680,3.4,28571
V0000583,Toyota,Sedan,2007,207137,3.9,84931
V0000584,Hyundai,Truck,2002,232537,1.8,45969
V0000585,Ford,Sedan,2017,224121,4.8,11749
V0000586,Mercedes,Van,2007,238379,1.5,34957
V0000587,Honda,Sedan,2003,206515,4.1,83047
V0000588,Honda,Sedan,2014,86572,4.5,30975
V0000589,Kia,Coupe,2018,56201,2.0,59797
V0000590,BMW,Coupe,2009,32495,1.3,71689
V0000591,Honda,Van,2020,212754,3.6,12378
V0000592,BMW,Sedan,2017,60869,1.8,68628
V0000593,Audi,Convertible,2019,35092,1.3,36798
V0000594,Mercedes,Van,2011,260603,4.9,78807
V0000595,Kia,Convertible,2005,138725,2.5,54630
V0000596,Kia,Convertible,2020,190393,3.3,67667
V0000597,BMW,Hatchback,2002,256070,1.7,23805
V0000598,Mercedes,Hatchback,2017,276988,3.0,47508
V0000599,Volkswagen,Truck,2013,253040,2.5,72497
V0000600,Honda,Sedan,2004,201544,4.1,26932
V0000601,Toyota,SUV,2022,252326,4.5,59218
V0000602,Nissan,Convertible,2010,247356,1.7,56582
V0000603,Honda,Coupe,2000,167563,1.3,42001
V0000604,Honda,Coupe,2005,46149,2.0,40855
V0000605,BMW,SUV,2024,224276,3.5,75170
V0000606,Ford,Hatchback,2015,215404,4.8,57869
V0000607,Hyundai,Hatchback,2014,78027,5.0,65876
V0000608,Nissan,Sedan,2000,50293,4.9,61527
V0000609,BMW,SUV,2006,43640,3.4,56721
V0000610,Volkswagen,Hatchback,2006,16057,1.9,28847
V0000611,Audi,Sedan,2014,168372,4.3,23035
V0000612,Volkswagen,Truck,2001,212041,1.9,63545
V0000613,Mercedes,Truck,2018,297271,3.6,45703
V0000614,Audi,Coupe,2016,178708,3.4,63160
V0000615,Audi,Convertible,2003,173499,3.5,68795
V0000616,Nissan,Convertible,2019,112332,4.5,56674
V0000617,Ford,Truck,2018,39133,2.5,68334
V0000618,Mercedes,Truck,2009,92974,2.6,50779
V0000619,Audi,Sedan,2003,148483,1.7,18953
V0000620,Volkswagen,Coupe,2008,269113,3.7,49008
V0000621,Mercedes,Convertible,2021,183770,2.9,64692
V0000622,Honda,Truck,2010,198428,1.8,20753
V0000623,Volkswagen,Coupe,2002,140115,4.4,62189
V0000624,Hyundai,SUV,2019,276147,3.5,10930
V0000625,Volkswagen,Truck,2005,240335,5.0,63996
V0000626,Kia,Coupe,2015,39573,3.2,25366
V0000627,Kia,Sedan,2012,169117,3.0,19954
V0000628,Honda,Truck,2004,226127,3.6,80020
V0000629,Nissan,Coupe,2002,190448,3.3,88688
V0000630,Toyota,Sedan,2013,92869,3.7,45672
V0000631,Hyundai,Truck,2007,286074,3.1,52812
V0000632,Audi,Van,2004,95147,2.6,54822
V0000633,Ford,Coupe,2007,200258,4.1,23217
V0000634,Ford,SUV,2016,60580,4.5,61012
V0000635,Audi,Van,2001,107511,1.7,59471
V0000636,Kia,Sedan,2005,226980,2.5,21215
V0000637,BMW,Truck,2024,264809,3.1,17823
V0000638,Kia,Hatchback,2003,71227,1.7,16562
V0000639,Nissan,Van,2008,145459,1.8,55129
V0000640,Honda,Truck,2010,16226,2.6,64660
V0000641,Hyundai,Convertible,2023,257742,2.7,65118
V0000642,Hyundai,Van,2016,151818,2.6,18747
V0000643,BMW,Sedan,2005,253771,2.6,86961
V0000644,Hyundai,Truck,2016,259341,2.3,33251
V0000645,Audi,Van,2006,191500,2.3,75861
V0000646,Toyota,Hatchback,2021,198585,3.5,47446
V0000647,Honda,Convertible,2017,293522,3.8,43432
V0000648,Audi,Convertible,2015,29529,2.3,48202
V0000649,Toyota,Coupe,2009,194375,4.9,24173
V0000650,Honda,Truck,2004,76922,3.5,21449
V0000651,Hyundai,Truck,2015,103686,3.6,31627
V0000652,Kia,Hatchback,2016,255643,1.9,62566
V0000653,Honda,Van,2018,159257,3.5,70251
V0000654,Nissan,Hatchback,2011,7404,3.2,37835
V0000655,Ford,Sedan,2017,114139,4.1,29015
V0000656,BMW,Van,2012,202313,1.5,73850
V0000657,Audi,Convertible,2024,168889,3.7,44176
V0000658,BMW,Hatchback,2020,233945,1.9,64119
V0000659,BMW,Van,2008,79146,2.1,77342
V0000660,Volkswagen,Coupe,2021,5769,3.1,11484
V0000661,Hyundai,Convertible,2013,70340,5.0,11162
V0000662,BMW,SUV,2009,49043,4.4,74650
V0000663,Mercedes,Coupe,2016,153307,2.5,40595
V0000664,Audi,Truck,2000,192822,1.1,48122
V0000665,BMW,Coupe,2018,274114,3.8,67112
V0000666,Audi,Truck,2001,119766,2.6,34771
V0000667,Hyundai,Truck,2006,84918,3.1,48690
V0000668,Mercedes,Sedan,2024,138986,1.2,67062
V0000669,Honda,Coupe,2010,159837,4.6,62324
V0000670,Honda,Hatchback,2012,150630,2.2,72011
V0000671,Mercedes,Coupe,2015,182300,2.3,41980
V0000672,Ford,Truck,2007,241090,2.0,85267
V0000673,Toyota,Coupe,2011,236862,3.7,20607
V0000674,BMW,SUV,2018,128405,4.2,16038
V0000675,Hyundai,Sedan,2016,72368,1.3,19637
V0000676,Honda,Sedan,2001,158912,3.9,63483
V0000677,Ford,SUV,2006,13250,3.2,24814
V0000678,Audi,Truck,2022,167840,3.9,16265
V0000679,Volkswagen,Coupe,2005,135749,1.2,16028
V0000680,BMW,Coupe,2003,115975,4.2,47110
V0000681,Volkswagen,SUV,2009,249533,4.7,70387
V0000682,Mercedes,Sedan,2001,256729,2.1,60882
V0000683,Mercedes,Sedan,2007,230130,2.6,19728
V0000684,Honda,Sedan,2002,52788,2.0,75983
V0000685,Honda,Van,2006,257512,4.0,32006
V0000686,BMW,Hatchback,2023,205342,2.2,48361
V0000687,Toyota,Convertible,2020,238654,4.5,38338
V0000688,Audi,Convertible,2009,59732,2.5,31004
V0000689,Ford,Sedan,2012,45293,3.9,15743
V0000690,Toyota,Van,2013,26401,2.5,82680
V0000691,Toyota,SUV,2014,224413,3.1,46268
V0000692,Mercedes,Hatchback,2000,63108,1.1,19483
V0000693,Volkswagen,Convertible,2005,196927,4.4,47368
V0000694,Honda,Coupe,2000,51113,3.6,73584
V0000695,Kia,Truck,2019,171032,2.2,67826
V0000696,BMW,Coupe,2020,107188,4.8,52482
V0000697,Hyundai,Van,2015,280303,1.3,33799
V0000698,Volkswagen,Hatchback,2018,188141,3.9,29458
V0000699,Toyota,Sedan,2009,104597,2.7,68025
V0000700,Volkswagen,Van,2022,90629,3.6,8298
V0000701,BMW,Sedan,2000,179999,2.9,85028
V0000702,Mercedes,Sedan,2023,29986,4.9,66753
V0000703,Nissan,Van,2020,76869,1.8,18507
V0000704,Audi,Sedan,2009,185319,2.2,43161
V0000705,Ford,Truck,2021,155230,2.3,44513
V0000706,Nissan,Truck,2020,41954,2.4,14215
V0000707,Volkswagen,Convertible,2020,4152,2.5,48203
V0000708,Mercedes,SUV,2012,145637,5.0,67958
V0000709,Kia,Convertible,2006,122687,3.3,63726
V0000710,Kia,Truck,2002,103781,1.5,24904
V0000711,BMW,Coupe,2012,134301,3.5,40671
V0000712,Volkswagen,Convertible,2011,265475,3.3,63112
V0000713,BMW,Van,2016,189989,2.7,54521
V0000714,Audi,Truck,2000,34632,4.4,47097
V0000715,Audi,Convertible,2005,174617,2.9,52049
V0000716,Kia,Sedan,2003,99258,4.3,36447
V0000717,Kia,Sedan,2020,152833,4.9,27192
V0000718,Mercedes,Sedan,2022,44230,2.7,70387
V0000719,Hyundai,Hatchback,2017,76661,2.5,18471
V0000720,Nissan,Hatchback,2007,111768,1.4,18369
V0000721,Kia,Van,2024,99922,1.7,67158
V0000722,Toyota,Truck,2018,243450,1.3,58448
V0000723,Audi,Van,2024,275533,4.6,72121
V0000724,Nissan,Hatchback,2008,34491,3.8,40680
V0000725,Nissan,Convertible,2015,285735,4.3,14596
V0000726,Volkswagen,Coupe,2020,52327,4.4,31884
V0000727,Mercedes,Hatchback,2015,93150,4.6,31656
V0000728,Kia,Sedan,2000,101290,3.9,17790
V0000729,Hyundai,Hatchback,2023,110448,4.9,35270
V0000730,Toyota,Sedan,2023,16238,3.6,21739
V0000731,Mercedes,Van,2020,89457,4.4,45897
V0000732,Audi,Coupe,2022,241702,3.9,51074
V0000733,Kia,Coupe,2020,93523,3.2,58183
V0000734,Audi,Convertible,2000,263649,1.1,64199
V0000735,Honda,Van,2013,123884,3.1,74042
V0000736,Nissan,SUV,2017,162302,1.6,10929
V0000737,Honda,Coupe,2010,43234,4.4,22789
V0000738,Kia,Sedan,2009,200950,3.0,18925
V0000739,Toyota,Hatchback,2022,299436,4.3,16919
V0000740,Volkswagen,Convertible,2019,169943,4.3,81769
V0000741,BMW,SUV,2013,95047,2.9,34396
V0000742,Toyota,Hatchback,2005,149752,2.1,17562
V0000743,Nissan,Sedan,2022,85345,2.4,67121
V0000744,Volkswagen,Van,2009,179776,1.4,53050
V0000745,Nissan,Convertible,2023,105697,1.3,22501
V0000746,Nissan,Sedan,2020,291076,3.2,42637
V0000747,Nissan,Coupe,2017,120500,1.6,11462
V0000748,Audi,SUV,2009,242214,2.0,84918
V0000749,Ford,Sedan,2000,246059,1.5,49150
V0000750,BMW,Hatchback,2007,201000,4.2,71642
V0000751,Volkswagen,Truck,2011,107211,4.1,60189
V0000752,Volkswagen,Hatchback,2013,72594,3.2,70912
V0000753,Hyundai,Truck,2004,30567,2.2,15834
V0000754,Honda,Coupe,2019,256897,2.2,21652
V0000755,Audi,Convertible,2014,245254,3.8,58305
V0000756,Toyota,Truck,2009,202972,4.6,74058
V0000757,Kia,Convertible,2024,73170,3.8,45288
V0000758,Honda,Coupe,2006,206192,1.7,76057
V0000759,Audi,Convertible,2019,36134,3.0,52266
V0000760,BMW,Coupe,2018,78666,3.1,67821
V0000761,Hyundai,Sedan,2019,225240,3.4,11243
V0000762,BMW,Convertible,2017,125596,4.0,21026
V0000763,Hyundai,Convertible,2002,12083,3.7,70648
V0000764,Audi,Sedan,2003,32374,3.4,52032
V0000765,Ford,Coupe,2003,265159,5.0,81842
V0000766,Toyota,Van,2024,252570,3.1,35509
V0000767,Ford,SUV,2018,192637,2.9,31357
V0000768,Nissan,Sedan,2016,224077,3.3,50324
V0000769,Nissan,SUV,2017,1635,1.7,12770
V0000770,BMW,SUV,2000,125643,4.9,30138
V0000771,Toyota,Van,2002,121112,1.3,37325
V0000772,Nissan,Truck,2002,14691,3.6,70926
V0000773,Ford,Truck,2003,273789,3.6,19959
V0000774,Kia,Van,2013,114529,3.9,12702
V0000775,Honda,Hatchback,2015,241328,3.3,21097
V0000776,Toyota,SUV,2009,30317,3.1,36559
V0000777,BMW,Sedan,2018,1156,2.5,9014
V0000778,Ford,Van,2011,233028,4.9,29405
V0000779,Nissan,SUV,2008,219365,3.1,14479
V0000780,Mercedes,SUV,2014,39249,1.1,29712
V0000781,Volkswagen,Truck,2007,144023,4.6,40692
V0000782,Toyota,Convertible,2021,248730,4.8,20133
V0000783,Hyundai,Coupe,2012,190371,3.4,69775
V0000784,Nissan,Convertible,2003,22529,1.3,54598
V0000785,Mercedes,Hatchback,2006,19847,2.5,38400
V0000786,Toyota,Truck,2010,249968,2.1,12649
V0000787,Toyota,Sedan,2000,289247,1.1,20925
V0000788,Honda,Sedan,2006,208425,3.2,42595
V0000789,Ford,Convertible,2014,292629,3.3,10585
V0000790,Nissan,Coupe,2024,278597,4.6,52093
V0000791,Ford,Coupe,2014,108779,2.0,45043
V0000792,Honda,Convertible,2023,208215,3.4,58263
V0000793,Kia,Hatchback,2001,133200,2.7,90036
V0000794,Nissan,Coupe,2007,13955,2.4,30637
V0000795,Kia,Hatchback,2016,121939,3.6,65734
V0000796,Kia,Van,2009,111265,1.6,60000
V0000797,Kia,Sedan,2018,190247,4.8,49998
V0000798,Honda,Hatchback,2003,95985,2.5,27443
V0000799,Toyota,Coupe,2017,279085,4.5,76644
V0000800,Hyundai,Hatchback,2017,37780,1.8,56472
V0000801,Mercedes,Coupe,2024,172119,1.3,8676
V0000802,Hyundai,Coupe,2010,198110,2.7,58053
V0000803,Audi,Truck,2007,88970,2.6,60045
V0000804,Ford,Coupe,2001,117602,4.3,48673
V0000805,Nissan,Coupe,2020,42116,2.1,80164
V0000806,Honda,Coupe,2024,93209,1.4,74671
V0000807,Ford,Van,2007,205609,1.5,59814
V0000808,Honda,SUV,2016,10388,2.3,43547
V0000809,Nissan,Sedan,2019,119290,4.4,22855
V0000810,Mercedes,Sedan,2015,229925,1.0,35320
V0000811,BMW,Hatchback,2005,141890,4.4,24732
V0000812,Kia,SUV,2023,68485,2.2,33275
V0000813,Toyota,Hatchback,2015,108012,2.9,26368
V0000814,Hyundai,Coupe,2004,123527,4.3,78102
V0000815,Hyundai,Truck,2001,41204,3.2,51099
V0000816,Hyundai,SUV,2020,219518,4.1,32657
V0000817,Honda,Hatchback,2015,107907,2.1,17043
V0000818,Kia,Hatchback,2014,210740,1.0,56408
V0000819,Volkswagen,Convertible,2023,286877,2.3,78833
V0000820,BMW,Sedan,2010,131907,5.0,84425
V0000821,Ford,Truck,2024,239293,1.9,25099
V0000822,Kia,Convertible,2003,9774,4.1,82902
V0000823,Audi,Convertible,2003,170999,3.5,69609
V0000824,Hyundai,Coupe,2015,4808,2.1,45082
V0000825,Ford,Sedan,2008,124550,3.8,65938
V0000826,Mercedes,Convertible,2011,92336,1.6,59043
V0000827,Honda,Truck,2001,145381,3.2,43863
V0000828,Toyota,Van,2023,142368,2.5,64076
V0000829,BMW,SUV,2024,267056,4.4,44611
V0000830,Audi,Van,2008,69702,4.4,30466
V0000831,BMW,Coupe,2011,129275,3.3,85164
V0000832,Toyota,Convertible,2008,38650,1.3,75809
V0000833,Honda,Truck,2016,110110,1.9,22938
V0000834,Kia,SUV,2003,289755,3.8,70719
V0000835,BMW,Convertible,2007,26561,3.9,54646
V0000836,Volkswagen,SUV,2003,172046,1.6,84557
V0000837,Mercedes,SUV,2022,25637,4.2,53030
V0000838,Audi,Coupe,2014,684,1.3,61179
V0000839,Audi,Coupe,2010,120958,3.1,39841
V0000840,Volkswagen,Truck,2014,228363,3.8,38947
V0000841,Audi,SUV,2011,219542,3.2,36107
V0000842,Hyundai,Hatchback,2015,206191,2.1,12143
V0000843,Hyundai,Truck,2020,197808,1.6,66511
V0000844,Kia,Hatchback,2014,236597,3.5,41443
V0000845,Honda,Coupe,2000,40675,5.0,48441
V0000846,Audi,Hatchback,2021,13607,4.6,47614
V0000847,Hyundai,Hatchback,2018,201219,2.8,52006
V0000848,Mercedes,Van,2011,239360,1.1,67027
V0000849,Nissan,Coupe,2017,153300,3.5,49388
V0000850,Mercedes,Truck,2008,122805,2.4,79602
V0000851,Audi,Truck,2016,261587,2.4,11978
V0000852,Hyundai,Truck,2014,149725,4.2,77585
V0000853,Toyota,Truck,2008,257308,2.3,65710
V0000854,Volkswagen,Coupe,2008,150328,3.4,59312
V0000855,Mercedes,Convertible,2002,103059,1.3,66159
V0000856,Volkswagen,Hatchback,2014,182977,4.4,15405
V0000857,Mercedes,Hatchback,2007,46605,2.6,49865
V0000858,Audi,Coupe,2012,216842,2.9,70182
V0000859,Honda,Convertible,2010,109346,2.0,25550
V0000860,Kia,Hatchback,2006,68237,2.0,30657
V0000861,BMW,Van,2001,119398,1.5,80301
V0000862,Ford,Van,2006,220479,3.7,16554
V0000863,Volkswagen,Coupe,2009,91717,1.2,66061
V0000864,Ford,Truck,2005,98205,3.0,80909
V0000865,Nissan,Sedan,2000,189342,1.2,89235
V0000866,Audi,Hatchback,2017,237297,3.0,64878
V0000867,Honda,Sedan,2017,245121,4.6,37998
V0000868,Toyota,Hatchback,2014,295065,1.6,36281
V0000869,Toyota,Sedan,2014,127602,4.9,81513
V0000870,Audi,Sedan,2019,6439,1.8,42402
V0000871,Hyundai,SUV,2005,91188,2.2,43789
V0000872,Mercedes,Convertible,2013,269626,2.9,46766
V0000873,Toyota,Van,2000,119165,1.1,39806
V0000874,Mercedes,Sedan,2005,288175,4.8,58781
V0000875,Kia,Truck,2022,254396,4.6,47495
V0000876,BMW,SUV,2015,137629,3.4,23671
V0000877,Kia,Sedan,2009,114000,2.9,50393
V0000878,Ford,Van,2017,254484,4.6,18016
V0000879,Mercedes,Sedan,2005,12998,3.4,58531
V0000880,Mercedes,SUV,2019,233293,4.3,81389
V0000881,Audi,Van,2009,85355,3.1,71221
V0000882,Ford,Van,2021,245163,3.5,64885
V0000883,Nissan,Truck,2003,34938,3.3,38538
V0000884,BMW,Coupe,2023,44827,4.1,56857
V0000885,Ford,Coupe,2014,211140,2.5,25154
V0000886,Hyundai,SUV,2003,8281,4.0,74136
V0000887,Toyota,Convertible,2004,259272,3.8,45820
V0000888,Kia,Truck,2013,24868,1.2,69727
V0000889,Kia,Hatchback,2007,283735,1.4,42751
V0000890,Audi,Convertible,2012,256337,4.2,64788
V0000891,Hyundai,Coupe,2012,203429,2.9,82394
V0000892,Honda,Hatchback,2018,4160,2.4,76835
V0000893,Audi,Hatchback,2014,158570,3.8,35917
V0000894,Nissan,Convertible,2008,235762,3.0,36627
V0000895,Honda,Convertible,2022,123448,1.4,27507
V0000896,Volkswagen,Coupe,2014,209584,2.0,15329
V0000897,Toyota,Hatchback,2009,32396,3.5,27781
V0000898,Mercedes,Sedan,2020,191408,3.0,80101
V0000899,BMW,SUV,2017,81156,1.4,68506
V0000900,Mercedes,Hatchback,2023,11561,3.5,75493
V0000901,Volkswagen,SUV,2015,98692,4.0,54432
V0000902,Ford,Hatchback,2018,261632,4.8,32783
V0000903,Volkswagen,SUV,2001,80072,4.2,85157
V0000904,Ford,Van,2005,60843,4.8,20218
V0000905,Volkswagen,SUV,2022,200661,4.8,17585
V0000906,Mercedes,Van,2002,145333,4.0,58980
V0000907,Toyota,Sedan,2011,205313,2.9,48849
V0000908,Volkswagen,Van,2024,106918,4.2,65229
V0000909,Ford,Convertible,2004,82379,1.8,47206
V0000910,Audi,Truck,2020,73836,3.7,66469
V0000911,Nissan,Hatchback,2013,252397,1.9,81849
V0000912,Volkswagen,Sedan,2005,159120,3.0,68373
V0000913,Audi,Hatchback,2022,32065,1.7,15887
V0000914,Nissan,Truck,2018,280165,1.4,64388
V0000915,Audi,SUV,2007,98664,4.8,83475
V0000916,Mercedes,Hatchback,2024,1637,1.9,39827
V0000917,BMW,Van,2010,210238,2.9,34805
V0000918,Toyota,Coupe,2001,281738,1.8,24245
V0000919,Honda,Hatchback,2003,78398,4.3,71441
V0000920,Ford,Convertible,2022,11769,4.1,68721
V0000921,Ford,Sedan,2012,191139,4.6,36998
V0000922,Volkswagen,SUV,2015,195049,4.0,36585
V0000923,Ford,Sedan,2024,127684,2.8,5981
V0000924,Audi,Van,2010,170652,3.6,55663
V0000925,Audi,Coupe,2008,96795,3.4,59243
V0000926,Volkswagen,Coupe,2007,103023,1.2,21885
V0000927,Toyota,Van,2003,299619,2.8,83129
V0000928,Toyota,Coupe,2002,267708,1.4,76050
V0000929,Hyundai,Convertible,2002,53780,2.9,23369
V0000930,Kia,Coupe,2023,276057,2.5,77051
V0000931,Honda,Sedan,2016,179419,2.5,15155
V0000932,Toyota,Truck,2021,65126,2.3,59728
V0000933,Mercedes,Van,2003,30930,3.4,60661
V0000934,Volkswagen,Truck,2010,39411,3.5,71190
V0000935,Hyundai,Coupe,2016,289547,4.6,33834
V0000936,Honda,Van,2005,199080,2.3,54572
V0000937,Toyota,Hatchback,2008,33385,2.6,45298
V0000938,Toyota,SUV,2018,82979,1.6,21029
V0000939,Ford,Coupe,2016,261426,4.4,49425
V0000940,Toyota,Coupe,2000,4977,3.9,32379
V0000941,Toyota,Coupe,2004,54238,2.4,40663
V0000942,Hyundai,Truck,2015,286565,4.0,51365
V0000943,Audi,Coupe,2005,203018,1.1,79684
V0000944,Ford,Sedan,2006,273606,2.4,76458
V0000945,Volkswagen,Van,2004,57194,4.8,83569
V0000946,Mercedes,SUV,2007,201367,3.4,27242
V0000947,Toyota,Truck,2011,181061,4.6,83060
V0000948,BMW,SUV,2002,112665,2.6,50605
V0000949,Volkswagen,Coupe,2008,236206,4.1,65241
V0000950,Audi,Van,2016,235042,3.8,21048
V0000951,Ford,Van,2006,227000,3.7,67443
V0000952,Nissan,Coupe,2005,290799,4.3,81086
V0000953,Mercedes,Van,2003,10057,4.3,24466
V0000954,Audi,Truck,2004,67278,3.1,54269
V0000955,Ford,Coupe,2006,78520,4.9,40958
V0000956,Kia,Convertible,2024,158157,4.3,58035
V0000957,Volkswagen,SUV,2002,76936,3.3,48543
V0000958,Ford,Hatchback,2011,114279,3.2,83185
V0000959,Hyundai,Truck,2004,293539,3.9,68180
V0000960,Audi,Coupe,2001,172163,2.9,38482
V0000961,BMW,Coupe,2016,250859,3.4,18022
V0000962,Audi,Coupe,2002,32625,1.6,63250
V0000963,Nissan,Coupe,2018,55674,4.8,51564
V0000964,BMW,Van,2020,134957,3.9,51376
V0000965,Mercedes,Sedan,2014,112795,2.9,79656
V0000966,Honda,Van,2014,71108,3.7,34412
V0000967,Ford,Truck,2003,4125,2.8,46565
V0000968,Audi,Convertible,2014,44162,3.7,19611
V0000969,Mercedes,Hatchback,2011,277788,2.5,77119
V0000970,Honda,Truck,2015,72995,1.1,44824
V0000971,Toyota,Coupe,2024,65947,4.9,15660
V0000972,Nissan,Convertible,2014,252397,1.5,49725
V0000973,Kia,Coupe,2022,15119,2.6,22288
V0000974,Mercedes,Truck,2004,290766,3.1,48828
V0000975,Audi,Coupe,2015,253837,1.3,38323
V0000976,Audi,Hatchback,2024,7753,3.4,11986
V0000977,Volkswagen,Truck,2011,89710,4.7,33573
V0000978,Honda,SUV,2022,133689,4.6,77388
V0000979,Volkswagen,Truck,2016,115466,4.9,63722
V0000980,BMW,Hatchback,2010,160670,2.3,12367
V0000981,Hyundai,Sedan,2016,276516,2.8,74234
V0000982,Honda,Sedan,2005,126550,4.9,80709
V0000983,Hyundai,Truck,2015,213293,4.9,19402
V0000984,BMW,Truck,2009,5356,1.4,65492
V0000985,Honda,Sedan,2019,184226,3.1,68087
V0000986,Nissan,SUV,2007,297207,4.9,22292
V0000987,Kia,Coupe,2023,94215,1.4,79045
V0000988,Mercedes,Van,2006,137262,3.6,88868
V0000989,Kia,Truck,2002,46949,4.4,66941
V0000990,Ford,Coupe,2021,257305,2.1,11779
V0000991,Mercedes,Hatchback,2023,231550,2.2,36398
V0000992,Audi,Coupe,2024,156488,1.8,31691
V0000993,Mercedes,Coupe,2014,103308,1.7,69946
V0000994,Nissan,Truck,2002,134501,3.1,74735
V0000995,Ford,Coupe,2022,259634,4.3,67316
V0000996,Audi,Sedan,2002,89890,2.2,49770
V0000997,Ford,Sedan,2012,247371,1.7,31030
